mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
2216932,10/1/2024,AeE,NULL,None,0,Well drained,Well drained,C,0,59,mutext.textcat=PI (OH),0.589,107,155,0,NULL
2216935,10/1/2024,Ho,7,Frequent,0,Poorly drained,Poorly drained,B/D,95,58,mutext.textcat=PI (OH),0.624,150,196,0,95
2216939,10/1/2024,Sn,7,Frequent,0,Very poorly drained,Very poorly drained,B/D,95,78,mutext.textcat=PI (OH),0.804,150,263,0,95
2216957,10/1/2024,AmE,122,None,0,Well drained,Well drained,C,0,55,mutext.textcat=PI (OH),0.599,150,256,0,NULL
2216958,10/1/2024,AwB,99,None,0,Well drained,Well drained,C,0,70,mutext.textcat=PI (OH),0.73,115,187,0,NULL
2216959,10/1/2024,AwC2,99,None,0,Well drained,Well drained,C,0,63,mutext.textcat=PI (OH),0.659,115,187,0,NULL
2216960,10/1/2024,AwD2,99,None,0,Well drained,Well drained,C,0,56,mutext.textcat=PI (OH),0.613,115,187,0,NULL
2216962,10/1/2024,BuB,84,None,0,Moderately well drained,Moderately well drained,C,0,71,mutext.textcat=PI (OH),0.699,150,172,0,NULL
2216963,10/1/2024,BwD,NULL,None,0,Well drained,Well drained,A,0,47,mutext.textcat=PI (OH),0.354,107,109,1,NULL
2216969,10/1/2024,CuB,69,None,0,Moderately well drained,Moderately well drained,C,5,75,mutext.textcat=PI (OH),0.819,150,247,0,5
2216970,10/1/2024,CuC2,69,None,0,Moderately well drained,Moderately well drained,C,5,68,mutext.textcat=PI (OH),0.771,150,247,0,5
2216971,10/1/2024,CnC2,NULL,None,0,Well drained,Well drained,B,0,59,mutext.textcat=PI (OH),0.651,150,156,0,NULL
2216972,10/1/2024,CnD2,NULL,None,0,Well drained,Well drained,B,0,54,mutext.textcat=PI (OH),0.605,150,156,0,NULL
2216973,10/1/2024,LnC,NULL,None,0,Well drained,Well drained,C,0,65,mutext.textcat=PI (OH),0.553,84,127,1,NULL
2216974,10/1/2024,To,137,Occasional,0,Well drained,Well drained,A,5,72,mutext.textcat=PI (OH),0.662,150,200,0,5
2216976,10/1/2024,WsC2,99,None,0,Well drained,Well drained,C,0,73,mutext.textcat=PI (OH),0.487,58,104,1,NULL
2216978,10/1/2024,CcB,31,None,0,Somewhat poorly drained,Somewhat poorly drained,D,5,60,mutext.textcat=PI (OH),0.708,150,201,0,5
2216979,10/1/2024,CgE2,69,None,0,Moderately well drained,Moderately well drained,C,0,50,mutext.textcat=PI (OH),0.641,81,128,1,NULL
2216992,10/1/2024,Cl,NULL,Rare,0,Well drained,Well drained,B,0,86,mutext.textcat=PI (OH),0.779,150,248,0,NULL
2216995,10/1/2024,CoC2,NULL,None,0,Well drained,Well drained,A,0,58,mutext.textcat=PI (OH),0.6,150,140,1,NULL
2217002,10/1/2024,Lm,8,None,97,Very poorly drained,Very poorly drained,C/D,100,73,mutext.textcat=PI (OH),0.729,150,224,0,100
2217004,10/1/2024,Lu,0,None,95,Very poorly drained,Very poorly drained,C/D,95,80,mutext.textcat=PI (OH),0.936,150,305,0,95
2217011,10/1/2024,Om,8,None,95,Very poorly drained,Very poorly drained,B/D,100,79,mutext.textcat=PI (OH),0.644,150,235,0,100
2217014,10/1/2024,RrE2,38,None,0,Moderately well drained,Moderately well drained,D,0,48,mutext.textcat=PI (OH),0.343,53,96,1,NULL
2217018,10/1/2024,Wh,8,None,0,Very poorly drained,Very poorly drained,C/D,100,78,mutext.textcat=PI (OH),0.772,150,271,0,100
2217024,10/1/2024,CdD2,38,None,0,Moderately well drained,Moderately well drained,C/D,0,58,mutext.textcat=PI (OH),0.445,61,112,1,NULL
2217025,10/1/2024,CmB,NULL,None,0,Well drained,Well drained,A,0,67,mutext.textcat=PI (OH),0.488,150,112,1,NULL
2217026,10/1/2024,CmC,NULL,None,0,Well drained,Well drained,A,0,62,mutext.textcat=PI (OH),0.477,150,112,1,NULL
2217027,10/1/2024,CmC2,NULL,None,0,Well drained,Well drained,A,0,59,mutext.textcat=PI (OH),0.454,150,112,1,NULL
2217028,10/1/2024,CpD2,NULL,None,0,Well drained,Well drained,A,0,52,mutext.textcat=PI (OH),0.382,150,90,1,NULL
2217029,10/1/2024,CvC,NULL,None,0,Well drained,Well drained,A,0,54,mutext.textcat=PI (OH),0.524,150,123,1,NULL
2217030,10/1/2024,DmC,NULL,None,0,Well drained,Well drained,B,0,61,mutext.textcat=PI (OH),0.424,86,97,1,NULL
2217031,10/1/2024,DmE2,NULL,None,0,Well drained,Well drained,B,0,50,mutext.textcat=PI (OH),0.335,86,97,1,NULL
2217047,10/1/2024,Se,2,None,90,Poorly drained,Poorly drained,C/D,90,58,mutext.textcat=PI (OH),0.704,150,260,0,90
2217048,10/1/2024,Sl,8,Frequent,0,Very poorly drained,Very poorly drained,B/D,100,80,mutext.textcat=PI (OH),0.747,127,248,0,100
2217049,10/1/2024,Wd,8,Frequent,0,Poorly drained,Poorly drained,B/D,95,57,mutext.textcat=PI (OH),0.689,127,267,0,95
2217050,10/1/2024,CeB,38,None,0,Moderately well drained,Moderately well drained,C/D,0,73,mutext.textcat=PI (OH),0.585,66,122,1,NULL
2217051,10/1/2024,Hs,8,Frequent,0,Poorly drained,Poorly drained,C/D,95,60,mutext.textcat=PI (OH),0.655,150,234,0,95
2217052,10/1/2024,OtA,NULL,None,0,Well drained,Well drained,A,0,65,mutext.textcat=PI (OH),0.607,150,144,1,NULL
2996588,10/1/2024,Cen1B1,46,None,7,Moderately well drained,Moderately well drained,C/D,7,75,mutext.textcat=PI (OH),0.802,102,172,0,7
2996589,10/1/2024,Cen1C1,46,None,4,Moderately well drained,Moderately well drained,C/D,4,72,mutext.textcat=PI (OH),0.783,102,172,0,4
2996713,10/1/2024,Cen1C2,46,None,4,Moderately well drained,Moderately well drained,C/D,4,68,mutext.textcat=PI (OH),0.673,91,145,1,4
644362,10/1/2024,AdA,15,None,100,Very poorly drained,Very poorly drained,A/D,100,66,mutext.textcat=PI (OH),0.964,150,314,0,100
644363,10/1/2024,AkA,15,None,77,Very poorly drained,Very poorly drained,B/D,90,92,mutext.textcat=PI (OH),0.795,127,185,0,90
644366,10/1/2024,ApB,NULL,None,0,Well drained,Well drained,A,0,64,mutext.textcat=PI (OH),0.658,150,140,1,NULL
644367,10/1/2024,ArA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,9,94,mutext.textcat=PI (OH),0.665,122,164,0,9
644369,10/1/2024,BgA,NULL,None,0,Well drained,Well drained,D,0,54,mutext.textcat=PI (OH),0.492,43,75,1,NULL
644370,10/1/2024,BgB,NULL,None,0,Well drained,Well drained,D,0,54,mutext.textcat=PI (OH),0.522,47,80,1,NULL
644371,10/1/2024,Blg2A1,23,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,mutext.textcat=PI (OH),0.677,76,128,1,6
644374,10/1/2024,BpA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,77,mutext.textcat=PI (OH),0.707,76,130,1,5
644375,10/1/2024,BrA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,79,mutext.textcat=PI (OH),0.731,85,142,1,5
644377,10/1/2024,ChC,NULL,None,0,Well drained,Well drained,D,0,46,mutext.textcat=PI (OH),0.376,32,58,1,NULL
644378,10/1/2024,CoA,15,None,76,Very poorly drained,Very poorly drained,B/D,90,97,mutext.textcat=PI (OH),0.84,150,302,0,90
644379,10/1/2024,CtA,46,None,0,Moderately well drained,Moderately well drained,B/D,10,74,mutext.textcat=PI (OH),0.748,135,213,0,10
644381,10/1/2024,DbA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,8,88,mutext.textcat=PI (OH),0.786,150,261,0,8
644382,10/1/2024,DeA,38,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,76,mutext.textcat=PI (OH),0.799,150,224,0,5
644383,10/1/2024,DfA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,77,mutext.textcat=PI (OH),0.773,116,184,0,5
644384,10/1/2024,DuB,NULL,None,0,Well drained,Well drained,B,0,56,mutext.textcat=PI (OH),0.488,64,86,1,NULL
644385,10/1/2024,EmA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,79,mutext.textcat=PI (OH),0.814,91,167,0,10
644386,10/1/2024,FbA,46,Occasional,0,Moderately well drained,Moderately well drained,B/D,5,78,mutext.textcat=PI (OH),0.819,150,286,0,5
644387,10/1/2024,FcA,46,Occasional,0,Moderately well drained,Moderately well drained,B/D,10,78,mutext.textcat=PI (OH),0.839,150,297,0,10
644388,10/1/2024,FdA,46,Occasional,0,Moderately well drained,Moderately well drained,B/D,5,78,mutext.textcat=PI (OH),0.817,150,297,0,5
644389,10/1/2024,FoA,NULL,None,0,Well drained,Well drained,B,0,71,mutext.textcat=PI (OH),0.523,150,150,1,NULL
644390,10/1/2024,FoB,NULL,None,0,Well drained,Well drained,B,0,68,mutext.textcat=PI (OH),0.556,150,172,0,NULL
644391,10/1/2024,FoC2,NULL,None,0,Well drained,Well drained,B,0,59,mutext.textcat=PI (OH),0.477,150,151,1,NULL
644392,10/1/2024,FsA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,67,mutext.textcat=PI (OH),0.736,150,187,0,11
644393,10/1/2024,FtA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,67,mutext.textcat=PI (OH),0.646,150,189,0,6
644394,10/1/2024,GaB,NULL,None,0,Well drained,Well drained,B,0,68,mutext.textcat=PI (OH),0.721,150,205,0,NULL
644395,10/1/2024,Gfo7A,15,None,95,Very poorly drained,Very poorly drained,A/D,95,86,mutext.textcat=PI (OH),0.664,150,169,0,95
644396,10/1/2024,GmA,46,None,0,Moderately well drained,Moderately well drained,C/D,0,73,mutext.textcat=PI (OH),0.767,78,140,1,NULL
644400,10/1/2024,GsB,23,None,0,Moderately well drained,Somewhat poorly drained,C/D,7,72,mutext.textcat=PI (OH),0.73,88,147,1,7
644402,10/1/2024,HaA,46,Frequent,0,Moderately well drained,Moderately well drained,C/D,10,78,mutext.textcat=PI (OH),0.605,83,153,0,10
644403,10/1/2024,HkA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,73,mutext.textcat=PI (OH),0.734,94,134,1,5
644404,10/1/2024,HnA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,77,mutext.textcat=PI (OH),0.744,91,141,1,5
644405,10/1/2024,HpA,46,None,0,Moderately well drained,Moderately well drained,C/D,4,76,mutext.textcat=PI (OH),0.714,89,137,1,4
644406,10/1/2024,HpB,46,None,0,Moderately well drained,Moderately well drained,C/D,9,74,mutext.textcat=PI (OH),0.69,76,121,1,9
644407,10/1/2024,HrB,46,None,0,Moderately well drained,Moderately well drained,C/D,5,75,mutext.textcat=PI (OH),0.715,90,147,1,5
644410,10/1/2024,JeA,46,None,0,Moderately well drained,Moderately well drained,C/D,5,80,mutext.textcat=PI (OH),0.761,127,199,0,5
644411,10/1/2024,JeB,46,None,0,Moderately well drained,Moderately well drained,B/D,4,77,mutext.textcat=PI (OH),0.8,147,235,0,4
644412,10/1/2024,JfB,46,None,0,Moderately well drained,Moderately well drained,C/D,7,78,mutext.textcat=PI (OH),0.704,150,200,0,7
644413,10/1/2024,JoA,15,None,0,Poorly drained,Poorly drained,C/D,100,45,mutext.textcat=PI (OH),0.477,46,97,1,100
644414,10/1/2024,KnA,145,Occasional,0,Well drained,Well drained,B,5,78,mutext.textcat=PI (OH),0.821,150,290,0,5
644415,10/1/2024,LbA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,5,77,mutext.textcat=PI (OH),0.787,150,209,0,5
644417,10/1/2024,LuB2,84,None,0,Moderately well drained,Moderately well drained,D,5,57,mutext.textcat=PI (OH),0.623,150,191,0,5
644419,10/1/2024,MbA,46,Occasional,0,Moderately well drained,Moderately well drained,B/D,10,88,mutext.textcat=PI (OH),0.791,150,251,0,10
644420,10/1/2024,McA,46,Occasional,0,Moderately well drained,Moderately well drained,B/D,10,88,mutext.textcat=PI (OH),0.777,150,252,0,10
644421,10/1/2024,MeA,15,None,86,Very poorly drained,Very poorly drained,C/D,90,92,mutext.textcat=PI (OH),0.687,71,116,1,90
644422,10/1/2024,MfA,15,None,86,Very poorly drained,Very poorly drained,C/D,90,89,mutext.textcat=PI (OH),0.668,76,114,1,90
644423,10/1/2024,MgA,15,None,84,Very poorly drained,Very poorly drained,C/D,92,76,mutext.textcat=PI (OH),0.619,89,144,1,92
644424,10/1/2024,MnA,NULL,None,0,Well drained,Well drained,C,0,70,mutext.textcat=PI (OH),0.706,74,124,1,NULL
644425,10/1/2024,MpD3,76,None,0,Moderately well drained,Moderately well drained,C,0,47,mutext.textcat=PI (OH),0.533,84,119,1,NULL
644426,10/1/2024,MrA,84,None,0,Moderately well drained,Moderately well drained,C,0,75,mutext.textcat=PI (OH),0.685,61,97,1,NULL
644427,10/1/2024,MsB,76,None,3,Moderately well drained,Moderately well drained,C,3,72,mutext.textcat=PI (OH),0.655,85,132,1,3
644428,10/1/2024,MvB,46,None,0,Moderately well drained,Moderately well drained,C/D,5,61,mutext.textcat=PI (OH),0.679,99,131,1,5
644429,10/1/2024,MwB2,46,None,0,Moderately well drained,Moderately well drained,C/D,0,56,mutext.textcat=PI (OH),0.633,99,125,1,NULL
644430,10/1/2024,NnA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,73,mutext.textcat=PI (OH),0.674,86,117,1,11
644431,10/1/2024,NpA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,70,mutext.textcat=PI (OH),0.699,102,130,1,11
644433,10/1/2024,OrA,NULL,None,0,Well drained,Well drained,A,0,65,mutext.textcat=PI (OH),0.688,150,169,0,NULL
644434,10/1/2024,OrB,NULL,None,0,Well drained,Well drained,A,0,64,mutext.textcat=PI (OH),0.672,150,151,1,NULL
644435,10/1/2024,OrC,NULL,None,0,Well drained,Well drained,A,0,60,mutext.textcat=PI (OH),0.66,150,163,0,NULL
644436,10/1/2024,OsB,145,None,0,Well drained,Well drained,A,0,63,mutext.textcat=PI (OH),0.701,150,167,0,NULL
644437,10/1/2024,OwB,84,None,0,Moderately well drained,Moderately well drained,A,10,63,mutext.textcat=PI (OH),0.587,150,128,1,10
644438,10/1/2024,PbA,15,None,82,Very poorly drained,Very poorly drained,B/D,95,79,mutext.textcat=PI (OH),0.794,150,297,0,95
644439,10/1/2024,PmA,15,None,91,Very poorly drained,Very poorly drained,C/D,91,84,mutext.textcat=PI (OH),0.765,150,214,0,91
644442,10/1/2024,RcA,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,73,mutext.textcat=PI (OH),0.664,64,110,1,7
644443,10/1/2024,RgB,84,None,0,Moderately well drained,Moderately well drained,C,5,71,mutext.textcat=PI (OH),0.683,81,118,1,5
644444,10/1/2024,RhA,15,None,83,Very poorly drained,Very poorly drained,B/D,90,100,mutext.textcat=PI (OH),0.881,150,296,0,90
644445,10/1/2024,RnA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,68,mutext.textcat=PI (OH),0.627,137,136,1,6
644446,10/1/2024,RoA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,69,mutext.textcat=PI (OH),0.671,150,171,0,5
644447,10/1/2024,RtA,NULL,Occasional,0,Well drained,Well drained,B,10,86,mutext.textcat=PI (OH),0.818,150,288,0,10
644448,10/1/2024,SeA,84,None,0,Moderately well drained,Moderately well drained,C,2,67,mutext.textcat=PI (OH),0.753,150,200,0,2
644449,10/1/2024,SeB,84,None,0,Moderately well drained,Moderately well drained,C,0,64,mutext.textcat=PI (OH),0.747,150,206,0,NULL
644450,10/1/2024,SfB,46,None,0,Moderately well drained,Moderately well drained,C/D,5,77,mutext.textcat=PI (OH),0.749,150,205,0,5
644451,10/1/2024,SgC2,46,None,0,Moderately well drained,Moderately well drained,C/D,2,66,mutext.textcat=PI (OH),0.694,150,205,0,2
644452,10/1/2024,SkB,46,None,0,Moderately well drained,Moderately well drained,C/D,10,74,mutext.textcat=PI (OH),0.707,113,165,0,10
644453,10/1/2024,SmA,31,Occasional,8,Somewhat poorly drained,Somewhat poorly drained,B/D,8,76,mutext.textcat=PI (OH),0.738,150,252,0,8
644454,10/1/2024,SnA,15,Occasional,86,Very poorly drained,Very poorly drained,B/D,90,80,mutext.textcat=PI (OH),0.517,150,266,0,90
644455,10/1/2024,SoA,8,Occasional,94,Very poorly drained,Very poorly drained,B/D,94,79,mutext.textcat=PI (OH),0.789,150,272,0,94
644456,10/1/2024,SpA,15,Occasional,85,Very poorly drained,Very poorly drained,B/D,90,79,mutext.textcat=PI (OH),0.515,150,257,0,90
644457,10/1/2024,StB2,76,None,0,Moderately well drained,Moderately well drained,D,5,56,mutext.textcat=PI (OH),0.591,94,129,1,5
644458,10/1/2024,StC2,76,None,0,Moderately well drained,Moderately well drained,D,0,54,mutext.textcat=PI (OH),0.587,89,126,1,NULL
644459,10/1/2024,ThA,53,None,0,Moderately well drained,Moderately well drained,B/D,5,71,mutext.textcat=PI (OH),0.924,150,261,0,5
644460,10/1/2024,TkA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,10,88,mutext.textcat=PI (OH),0.806,145,216,0,10
644461,10/1/2024,TnA,15,None,87,Very poorly drained,Very poorly drained,C/D,90,78,mutext.textcat=PI (OH),0.693,150,183,0,90
644462,10/1/2024,ToB,61,None,0,Moderately well drained,Moderately well drained,C,5,75,mutext.textcat=PI (OH),0.743,150,253,0,5
644463,10/1/2024,TpA,61,None,0,Moderately well drained,Moderately well drained,C,5,80,mutext.textcat=PI (OH),0.746,150,260,0,5
644464,10/1/2024,TpB,61,None,0,Moderately well drained,Moderately well drained,C,5,77,mutext.textcat=PI (OH),0.766,150,262,0,5
644465,10/1/2024,TuB,61,None,0,Moderately well drained,Moderately well drained,C,5,79,mutext.textcat=PI (OH),0.788,150,269,0,5
644469,10/1/2024,VaA,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,2,74,mutext.textcat=PI (OH),0.713,150,226,0,2
644470,10/1/2024,VeA,84,None,0,Moderately well drained,Moderately well drained,C,0,69,mutext.textcat=PI (OH),0.661,114,182,0,NULL
644471,10/1/2024,WeA,15,None,87,Very poorly drained,Very poorly drained,B/D,92,95,mutext.textcat=PI (OH),0.863,150,271,0,92
644472,10/1/2024,NpB2,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,65,mutext.textcat=PI (OH),0.623,81,105,1,11
644473,10/1/2024,NnB,23,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,70,mutext.textcat=PI (OH),0.651,79,109,1,11
2393218,10/1/2024,HcA,15,None,90,Very poorly drained,Very poorly drained,C/D,90,83,mutext.textcat=PI (OH),0.669,147,155,0,90
2393220,10/1/2024,HoA,15,None,90,Very poorly drained,Very poorly drained,C/D,90,83,mutext.textcat=PI (OH),0.645,145,143,1,90
2569658,10/1/2024,Gwg5C2,46,None,7,Moderately well drained,Moderately well drained,D,7,61,mutext.textcat=PI (OH),0.561,61,97,1,7
2569664,10/1/2024,Gwd5C2,46,None,0,Moderately well drained,Moderately well drained,D,0,61,mutext.textcat=PI (OH),0.561,61,97,1,NULL
2569809,10/1/2024,Blg1A1,23,None,9,Somewhat poorly drained,Somewhat poorly drained,D,9,78,mutext.textcat=PI (OH),0.687,83,140,1,9
2569810,10/1/2024,Blg1B1,23,None,9,Somewhat poorly drained,Somewhat poorly drained,D,9,75,mutext.textcat=PI (OH),0.665,81,135,1,9
2764952,10/1/2024,Ble1A1,23,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,mutext.textcat=PI (OH),0.687,83,140,1,6
2765003,10/1/2024,Ble1B1,23,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,75,mutext.textcat=PI (OH),0.665,81,135,1,6
2856674,10/1/2024,Gwe1B1,46,None,6,Moderately well drained,Moderately well drained,D,6,70,mutext.textcat=PI (OH),0.661,74,123,1,6
2856675,10/1/2024,Gwg1B1,46,None,6,Moderately well drained,Moderately well drained,D,6,70,mutext.textcat=PI (OH),0.665,74,125,1,6
2856773,10/1/2024,Gwe5B2,46,None,6,Moderately well drained,Moderately well drained,D,6,65,mutext.textcat=PI (OH),0.557,66,104,1,6
2856774,10/1/2024,Gwg5B2,46,None,6,Moderately well drained,Moderately well drained,D,6,65,mutext.textcat=PI (OH),0.557,64,107,1,6
244587,10/1/2024,OsB,137,None,0,Well drained,Well drained,A,4,63,mutext.textcat=PI (OH),0.718,150,206,0,4
244588,10/1/2024,OtB,84,None,0,Moderately well drained,Moderately well drained,A,5,63,mutext.textcat=PI (OH),0.584,150,128,1,5
244589,10/1/2024,Pc,0,None,95,Very poorly drained,Very poorly drained,D,95,69,mutext.textcat=PI (OH),0.434,122,84,1,95
244591,10/1/2024,RkA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,68,mutext.textcat=PI (OH),0.642,84,96,1,4
244592,10/1/2024,RkB,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,65,mutext.textcat=PI (OH),0.612,69,77,1,4
244593,10/1/2024,RmA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,67,mutext.textcat=PI (OH),0.638,114,138,1,6
244594,10/1/2024,RnA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,5,59,mutext.textcat=PI (OH),0.505,150,135,1,5
244595,10/1/2024,RoA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,3,56,mutext.textcat=PI (OH),0.484,150,126,1,3
244596,10/1/2024,RoB,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,5,54,mutext.textcat=PI (OH),0.511,150,138,1,5
244597,10/1/2024,RpA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,5,54,mutext.textcat=PI (OH),0.459,150,122,1,5
244598,10/1/2024,RpB2,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,5,49,mutext.textcat=PI (OH),0.389,150,106,1,5
244599,10/1/2024,Rt,0,Occasional,0,Well drained,Well drained,B/D,0,86,mutext.textcat=PI (OH),0.371,150,271,0,NULL
244600,10/1/2024,Sb,15,Occasional,0,Poorly drained,Poorly drained,C/D,90,78,mutext.textcat=PI (OH),0.628,150,245,0,90
244601,10/1/2024,Sh,31,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,B/D,7,76,mutext.textcat=PI (OH),0.831,150,295,0,7
244602,10/1/2024,Sk,31,Frequent,0,Somewhat poorly drained,Somewhat poorly drained,B/D,7,68,mutext.textcat=PI (OH),0.806,150,295,0,7
244603,10/1/2024,StB2,76,None,0,Moderately well drained,Moderately well drained,D,5,56,mutext.textcat=PI (OH),0.509,64,88,1,5
244604,10/1/2024,StC2,76,None,0,Moderately well drained,Moderately well drained,D,3,54,mutext.textcat=PI (OH),0.48,56,75,1,3
244605,10/1/2024,StD2,76,None,0,Moderately well drained,Moderately well drained,D,5,49,mutext.textcat=PI (OH),0.439,53,74,1,5
244607,10/1/2024,SuC3,76,None,0,Well drained,Well drained,D,5,47,mutext.textcat=PI (OH),0.389,30,37,1,5
244610,10/1/2024,TeA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,7,57,mutext.textcat=PI (OH),0.541,150,127,1,7
244611,10/1/2024,Tn,15,None,95,Very poorly drained,Very poorly drained,C/D,95,78,mutext.textcat=PI (OH),0.565,150,182,0,95
244612,10/1/2024,To,0,None,93,Very poorly drained,Very poorly drained,D,93,74,mutext.textcat=PI (OH),0.669,150,176,0,93
244615,10/1/2024,Wb,15,Frequent,0,Poorly drained,Poorly drained,C/D,90,68,mutext.textcat=PI (OH),0.565,150,221,0,90
244616,10/1/2024,WhA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,0,74,mutext.textcat=PI (OH),0.917,150,283,0,NULL
244586,10/1/2024,NpB2,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,65,mutext.textcat=PI (OH),0.516,71,94,1,5
244585,10/1/2024,NpB,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,66,mutext.textcat=PI (OH),0.565,71,101,1,5
244584,10/1/2024,NpA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,70,mutext.textcat=PI (OH),0.565,69,98,1,10
244583,10/1/2024,NnA,46,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,73,mutext.textcat=PI (OH),0.591,69,103,1,7
244582,10/1/2024,Mg,15,None,85,Very poorly drained,Very poorly drained,B/D,85,92,mutext.textcat=PI (OH),0.743,150,216,0,85
244581,10/1/2024,Me,15,None,92,Very poorly drained,Very poorly drained,C/D,92,92,mutext.textcat=PI (OH),0.69,94,148,1,92
244580,10/1/2024,Md,69,Occasional,0,Moderately well drained,Moderately well drained,C,0,88,mutext.textcat=PI (OH),0.818,150,255,0,NULL
244579,10/1/2024,LuC2,99,None,0,Moderately well drained,Moderately well drained,D,7,54,mutext.textcat=PI (OH),0.551,150,213,0,7
244578,10/1/2024,LuB2,99,None,0,Moderately well drained,Moderately well drained,D,5,57,mutext.textcat=PI (OH),0.626,150,200,0,5
244577,10/1/2024,LtA,99,None,0,Moderately well drained,Moderately well drained,D,5,64,mutext.textcat=PI (OH),0.716,150,209,0,5
244576,10/1/2024,Lc,0,None,87,Very poorly drained,Very poorly drained,D,87,78,mutext.textcat=PI (OH),0.631,150,169,0,87
244575,10/1/2024,Lb,15,None,90,Very poorly drained,Very poorly drained,C/D,90,81,mutext.textcat=PI (OH),0.531,150,172,0,90
244574,10/1/2024,La,NULL,Occasional,0,Well drained,Well drained,A,0,70,mutext.textcat=PI (OH),0.748,150,207,0,NULL
244573,10/1/2024,Kn,122,Occasional,0,Well drained,Well drained,B,0,78,mutext.textcat=PI (OH),0.788,150,274,0,NULL
244572,10/1/2024,HtA,15,None,90,Very poorly drained,Very poorly drained,C/D,90,81,mutext.textcat=PI (OH),0.644,150,151,1,90
244571,10/1/2024,HcA,15,None,90,Very poorly drained,Very poorly drained,C/D,90,83,mutext.textcat=PI (OH),0.669,147,155,0,90
244570,10/1/2024,HkB,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,76,mutext.textcat=PI (OH),0.705,76,120,1,5
244569,10/1/2024,HkA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,77,mutext.textcat=PI (OH),0.772,89,138,1,5
244568,10/1/2024,HaA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,4,70,mutext.textcat=PI (OH),0.741,86,105,1,4
244567,10/1/2024,Gr,15,None,92,Very poorly drained,Very poorly drained,A/D,92,74,mutext.textcat=PI (OH),0.435,150,130,1,92
244565,10/1/2024,FxB,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,61,mutext.textcat=PI (OH),0.659,150,191,0,5
244564,10/1/2024,FxA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,64,mutext.textcat=PI (OH),0.696,150,204,0,5
244563,10/1/2024,FuB2,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,58,mutext.textcat=PI (OH),0.549,150,178,0,5
244562,10/1/2024,FuA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,64,mutext.textcat=PI (OH),0.639,150,187,0,6
244561,10/1/2024,FtA,53,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,6,67,mutext.textcat=PI (OH),0.66,150,187,0,6
