mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
263193,10/1/2024,315B,NULL,None,3,Well drained,Well drained,D,3,71,JNemecek.custom (IL),0.478,46,88,1,3
211652,10/1/2024,3.39E+04,NULL,None,0,Well drained,Well drained,B,0,80,JNemecek.custom (IL),0.478,76,121,1,NULL
182116,10/1/2024,224E,NULL,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.478,61,115,1,NULL
208970,10/1/2024,224E,NULL,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.478,61,115,1,NULL
1613343,10/1/2024,6.18E+04,NULL,None,3,Well drained,Well drained,C,3,95,JNemecek.custom (IL),0.478,71,103,1,3
243026,10/1/2024,6.18E+04,NULL,None,3,Well drained,Well drained,C,3,95,JNemecek.custom (IL),0.478,71,103,1,3
2109191,10/1/2024,786D2,NULL,None,0,Well drained,Well drained,C,0,77,JNemecek.custom (IL),0.479,89,121,1,NULL
176758,10/1/2024,8071,0,Occasional,100,Poorly drained,Poorly drained,D,100,98,JNemecek.custom (IL),0.479,150,202,0,100
1538981,10/1/2024,3162A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,115,JNemecek.custom (IL),0.479,150,234,0,90
182638,10/1/2024,330A,15,None,100,Very poorly drained,Very poorly drained,C/D,100,108,JNemecek.custom (IL),0.48,150,245,0,100
1480523,10/1/2024,689A,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.481,150,106,1,NULL
2518943,10/1/2024,7457A,15,Rare,97,Very poorly drained,Very poorly drained,D,99,79,JNemecek.custom (IL),0.481,150,187,0,99
728468,10/1/2024,7457A,15,Rare,97,Very poorly drained,Very poorly drained,D,99,79,JNemecek.custom (IL),0.481,150,187,0,99
713878,10/1/2024,1.31E+04,NULL,NULL,0,Well drained,Well drained,B,0,98,JNemecek.custom (IL),0.481,150,193,0,NULL
208952,10/1/2024,119E,69,None,0,Moderately well drained,Moderately well drained,C,0,99,JNemecek.custom (IL),0.481,69,98,1,NULL
174876,10/1/2024,913F,NULL,None,0,Well drained,Well drained,B,0,84,JNemecek.custom (IL),0.482,134,222,0,NULL
2027380,10/1/2024,929D2,69,None,0,Moderately well drained,Moderately well drained,C,0,86,JNemecek.custom (IL),0.482,100,140,1,NULL
793137,10/1/2024,7516A,15,Rare,100,Poorly drained,Poorly drained,C/D,100,102,JNemecek.custom (IL),0.482,69,135,1,100
182966,10/1/2024,3288L,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,103,JNemecek.custom (IL),0.482,150,291,0,90
184073,10/1/2024,3288L,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,103,JNemecek.custom (IL),0.482,150,291,0,90
211656,10/1/2024,3.40E+04,76,None,0,Well drained,Well drained,C,0,84,JNemecek.custom (IL),0.483,94,114,1,NULL
182115,10/1/2024,224D3,NULL,None,0,Well drained,Well drained,B,0,93,JNemecek.custom (IL),0.483,150,171,0,NULL
208969,10/1/2024,224D3,NULL,None,0,Well drained,Well drained,B,0,93,JNemecek.custom (IL),0.483,150,171,0,NULL
680874,10/1/2024,660C2,15,None,0,Poorly drained,Poorly drained,D,90,86,JNemecek.custom (IL),0.484,75,112,1,90
2378653,10/1/2024,660C2,15,None,0,Poorly drained,Poorly drained,D,90,86,JNemecek.custom (IL),0.484,75,112,1,90
777289,10/1/2024,323B,NULL,None,4,Somewhat excessively drained,Somewhat excessively drained,B,4,91,JNemecek.custom (IL),0.485,150,113,1,4
182603,10/1/2024,323B,NULL,None,4,Somewhat excessively drained,Somewhat excessively drained,B,4,91,JNemecek.custom (IL),0.485,150,113,1,4
173888,10/1/2024,914C3,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,78,JNemecek.custom (IL),0.486,102,156,0,NULL
211663,10/1/2024,427,122,Occasional,0,Well drained,Well drained,B,0,85,JNemecek.custom (IL),0.486,61,99,1,NULL
901245,10/1/2024,660D2,15,None,0,Poorly drained,Poorly drained,D,100,86,JNemecek.custom (IL),0.486,75,128,1,100
1862665,10/1/2024,60D2,NULL,None,0,Well drained,Well drained,C,0,104,JNemecek.custom (IL),0.486,30,46,1,NULL
199061,10/1/2024,60D2,NULL,None,0,Well drained,Well drained,C,0,104,JNemecek.custom (IL),0.486,30,46,1,NULL
261717,10/1/2024,660C2,15,None,0,Poorly drained,Poorly drained,D,90,86,JNemecek.custom (IL),0.487,75,104,1,90
199260,10/1/2024,660C2,15,None,0,Poorly drained,Poorly drained,D,90,86,JNemecek.custom (IL),0.487,75,104,1,90
178871,10/1/2024,301C2,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.487,61,94,1,NULL
174858,10/1/2024,7B3,46,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,79,JNemecek.custom (IL),0.488,100,134,1,NULL
179399,10/1/2024,323C3,NULL,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.488,150,113,1,NULL
182763,10/1/2024,626A,23,None,85,Poorly drained,Poorly drained,B/D,85,110,JNemecek.custom (IL),0.488,150,257,0,85
208941,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
179416,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
177805,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
262789,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
1672168,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
1605861,10/1/2024,54D,NULL,None,3,Excessively drained,Excessively drained,A,3,67,JNemecek.custom (IL),0.489,150,150,1,3
2394525,10/1/2024,560D2,84,None,0,Moderately well drained,Moderately well drained,D,0,83,JNemecek.custom (IL),0.489,56,75,1,NULL
617823,10/1/2024,560D2,84,None,0,Moderately well drained,Moderately well drained,D,0,83,JNemecek.custom (IL),0.489,56,75,1,NULL
1386832,10/1/2024,560D2,84,None,0,Moderately well drained,Moderately well drained,D,0,83,JNemecek.custom (IL),0.489,56,75,1,NULL
1543970,10/1/2024,7465A,15,Rare,90,Very poorly drained,Very poorly drained,C/D,90,98,JNemecek.custom (IL),0.489,150,244,0,90
763035,10/1/2024,228C2,38,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,JNemecek.custom (IL),0.49,58,79,1,6
2394523,10/1/2024,228C2,38,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,JNemecek.custom (IL),0.49,58,79,1,6
617820,10/1/2024,228C2,38,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,JNemecek.custom (IL),0.49,58,79,1,6
1386220,10/1/2024,228C2,38,None,6,Somewhat poorly drained,Somewhat poorly drained,D,6,78,JNemecek.custom (IL),0.49,58,79,1,6
1591944,10/1/2024,618C3,NULL,None,0,Well drained,Well drained,C,0,95,JNemecek.custom (IL),0.49,61,84,1,NULL
1599565,10/1/2024,3302A,15,Frequent,90,Poorly drained,Poorly drained,B/D,90,101,JNemecek.custom (IL),0.49,150,212,0,90
1479007,10/1/2024,761D,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.491,81,113,1,NULL
942150,10/1/2024,761D,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.491,81,113,1,NULL
1868877,10/1/2024,224C3,65,None,0,Moderately well drained,Moderately well drained,C,0,93,JNemecek.custom (IL),0.491,61,110,1,NULL
1608197,10/1/2024,3334A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,103,JNemecek.custom (IL),0.491,150,326,0,90
199574,10/1/2024,3334A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,103,JNemecek.custom (IL),0.491,150,326,0,90
748960,10/1/2024,3334A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,103,JNemecek.custom (IL),0.491,150,326,0,90
1146559,10/1/2024,448C3,79,None,5,Moderately well drained,Moderately well drained,C,5,104,JNemecek.custom (IL),0.491,66,85,1,5
174867,10/1/2024,890C2,46,None,0,Well drained,Somewhat poorly drained,D,0,77,JNemecek.custom (IL),0.492,68,102,1,NULL
714005,10/1/2024,5301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.492,84,126,1,NULL
2025099,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
1543944,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
175140,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
211661,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
1537878,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
1478074,10/1/2024,3420A,15,Frequent,90,Poorly drained,Poorly drained,C/D,90,95,JNemecek.custom (IL),0.492,150,236,0,90
1862716,10/1/2024,204C2,NULL,None,0,Well drained,Well drained,B,0,96,JNemecek.custom (IL),0.492,150,160,0,NULL
179698,10/1/2024,467D3,137,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.493,150,177,0,NULL
2378678,10/1/2024,3475A,NULL,Frequent,0,Well drained,Well drained,B,3,97,JNemecek.custom (IL),0.493,150,140,1,3
201945,10/1/2024,3475A,NULL,Frequent,0,Well drained,Well drained,B,3,97,JNemecek.custom (IL),0.493,150,140,1,3
176924,10/1/2024,146C2,46,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,3,111,JNemecek.custom (IL),0.493,74,112,1,3
1674310,10/1/2024,146C2,46,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,3,111,JNemecek.custom (IL),0.493,74,112,1,3
242976,10/1/2024,146C2,46,None,3,Somewhat poorly drained,Somewhat poorly drained,C/D,3,111,JNemecek.custom (IL),0.493,74,112,1,3
244841,10/1/2024,918D3,38,None,0,Well drained,Somewhat poorly drained,D,0,89,JNemecek.custom (IL),0.494,99,146,1,NULL
1670779,10/1/2024,8665A,NULL,Occasional,3,Well drained,Well drained,A,3,91,JNemecek.custom (IL),0.494,150,157,0,3
1444919,10/1/2024,7071A,15,Rare,85,Poorly drained,Poorly drained,D,85,98,JNemecek.custom (IL),0.494,150,205,0,85
1672174,10/1/2024,7071A,15,Rare,85,Poorly drained,Poorly drained,D,85,98,JNemecek.custom (IL),0.494,150,205,0,85
211677,10/1/2024,467C3,137,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.495,150,171,0,NULL
1538963,10/1/2024,131D3,NULL,NULL,0,Well drained,Well drained,A,0,98,JNemecek.custom (IL),0.495,150,206,0,NULL
1540803,10/1/2024,7131D3,NULL,Rare,0,Well drained,Well drained,A,0,98,JNemecek.custom (IL),0.495,150,206,0,NULL
1445339,10/1/2024,3302L,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,101,JNemecek.custom (IL),0.495,150,267,0,95
637249,10/1/2024,956C3,NULL,NULL,0,Well drained,Well drained,B,0,83,JNemecek.custom (IL),0.496,150,166,0,NULL
808057,10/1/2024,956C3,NULL,NULL,0,Well drained,Well drained,B,0,83,JNemecek.custom (IL),0.496,150,166,0,NULL
615693,10/1/2024,3404A,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,104,JNemecek.custom (IL),0.496,150,247,0,95
1595984,10/1/2024,946D3,31,None,0,Well drained,Somewhat poorly drained,B,0,80,JNemecek.custom (IL),0.497,126,176,0,NULL
242957,10/1/2024,622D3,NULL,None,3,Well drained,Well drained,C,3,106,JNemecek.custom (IL),0.497,51,88,1,3
1540850,10/1/2024,3457A,15,Frequent,90,Poorly drained,Poorly drained,D,90,79,JNemecek.custom (IL),0.498,150,183,0,90
1700802,10/1/2024,3457A,15,Frequent,90,Poorly drained,Poorly drained,D,90,79,JNemecek.custom (IL),0.498,150,183,0,90
2026859,10/1/2024,3.39E+05,NULL,None,0,Well drained,Well drained,B,0,80,JNemecek.custom (IL),0.498,130,231,0,NULL
175463,10/1/2024,3.39E+05,NULL,None,0,Well drained,Well drained,B,0,80,JNemecek.custom (IL),0.498,130,231,0,NULL
793117,10/1/2024,3404A,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,104,JNemecek.custom (IL),0.498,150,248,0,95
175228,10/1/2024,3404A,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,104,JNemecek.custom (IL),0.498,150,248,0,95
202233,10/1/2024,3404A,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,104,JNemecek.custom (IL),0.498,150,248,0,95
201333,10/1/2024,3404A,15,Frequent,95,Poorly drained,Poorly drained,C/D,95,104,JNemecek.custom (IL),0.498,150,248,0,95
262823,10/1/2024,3776L,15,Frequent,100,Poorly drained,Poorly drained,B/D,100,122,JNemecek.custom (IL),0.498,150,282,0,100
713936,10/1/2024,598D,77,None,0,Moderately well drained,Moderately well drained,C,0,83,JNemecek.custom (IL),0.499,56,118,1,NULL
1452577,10/1/2024,598D,77,None,0,Moderately well drained,Moderately well drained,C,0,83,JNemecek.custom (IL),0.499,56,118,1,NULL
2026817,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
179621,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
2024915,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
175426,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
1540462,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
1543855,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
175121,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
806856,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
1857359,10/1/2024,14B2,69,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.499,76,127,1,NULL
777712,10/1/2024,530B2,69,None,4,Moderately well drained,Moderately well drained,C,4,96,JNemecek.custom (IL),0.499,56,90,1,4
793020,10/1/2024,54C,NULL,None,0,Excessively drained,Excessively drained,A,0,67,JNemecek.custom (IL),0.5,150,150,1,NULL
1595961,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
174794,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1151362,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
869354,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
173375,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
173841,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
2109184,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
176655,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
2026814,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
2026318,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
174638,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
179618,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1906367,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
175422,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1528917,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1540460,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1543853,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
175119,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1404770,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
806848,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
1478049,10/1/2024,13B2,48,None,5,Somewhat poorly drained,Somewhat poorly drained,C/D,5,90,JNemecek.custom (IL),0.5,81,132,1,5
615697,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
2517986,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
202235,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
262832,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
2542176,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
2542279,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
728463,10/1/2024,3641L,15,Frequent,94,Very poorly drained,Very poorly drained,C/D,94,93,JNemecek.custom (IL),0.5,150,295,0,94
926843,10/1/2024,204B2,NULL,None,0,Well drained,Well drained,B,0,96,JNemecek.custom (IL),0.501,150,166,0,NULL
1862664,10/1/2024,60C3,NULL,None,0,Well drained,Well drained,C,0,104,JNemecek.custom (IL),0.501,38,59,1,NULL
175600,10/1/2024,779D,NULL,None,0,Excessively drained,Excessively drained,A,0,68,JNemecek.custom (IL),0.502,150,148,1,NULL
174169,10/1/2024,769D,NULL,None,0,Well drained,Well drained,D,0,79,JNemecek.custom (IL),0.502,38,68,1,NULL
1528919,10/1/2024,14C3,77,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.502,71,125,1,NULL
1543857,10/1/2024,14C3,77,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.502,71,125,1,NULL
1405423,10/1/2024,14C3,77,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.502,71,125,1,NULL
1537814,10/1/2024,14C3,77,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.502,71,125,1,NULL
1478059,10/1/2024,14C3,77,None,0,Moderately well drained,Moderately well drained,C,0,89,JNemecek.custom (IL),0.502,71,125,1,NULL
1540473,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
806922,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
1478112,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
713895,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
607234,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
1145513,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.502,84,132,1,NULL
244932,10/1/2024,3405A,15,Frequent,98,Poorly drained,Poorly drained,C/D,98,103,JNemecek.custom (IL),0.502,150,253,0,98
1595818,10/1/2024,3405A,15,Frequent,98,Poorly drained,Poorly drained,C/D,98,103,JNemecek.custom (IL),0.502,150,253,0,98
1407043,10/1/2024,3405A,15,Frequent,98,Poorly drained,Poorly drained,C/D,98,103,JNemecek.custom (IL),0.502,150,253,0,98
199372,10/1/2024,3405A,15,Frequent,98,Poorly drained,Poorly drained,C/D,98,103,JNemecek.custom (IL),0.502,150,253,0,98
1020033,10/1/2024,3405A,15,Frequent,98,Poorly drained,Poorly drained,C/D,98,103,JNemecek.custom (IL),0.502,150,253,0,98
1868864,10/1/2024,60C3,66,None,3,Moderately well drained,Moderately well drained,C,3,104,JNemecek.custom (IL),0.502,56,86,1,3
199252,10/1/2024,914C3,38,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,78,JNemecek.custom (IL),0.503,98,149,1,NULL
198979,10/1/2024,914C3,38,None,0,Somewhat poorly drained,Somewhat poorly drained,D,0,78,JNemecek.custom (IL),0.503,98,149,1,NULL
2026809,10/1/2024,8.00E+03,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.503,150,252,0,NULL
179714,10/1/2024,8.00E+03,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.503,150,252,0,NULL
175493,10/1/2024,8.00E+03,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.503,150,252,0,NULL
200449,10/1/2024,8.00E+03,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.503,150,252,0,NULL
1592040,10/1/2024,417C3,61,None,0,Well drained,Well drained,D,0,84,JNemecek.custom (IL),0.503,64,110,1,NULL
728438,10/1/2024,3475A,NULL,Frequent,0,Well drained,Well drained,B,0,97,JNemecek.custom (IL),0.503,150,140,1,NULL
617609,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
1710638,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
1030112,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
1540908,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
2648885,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
1601113,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
242954,10/1/2024,91C2,46,None,2,Somewhat poorly drained,Somewhat poorly drained,D,2,104,JNemecek.custom (IL),0.503,91,109,1,2
793098,10/1/2024,917C2,NULL,None,0,Excessively drained,Well drained,A,0,84,JNemecek.custom (IL),0.504,150,147,1,NULL
198751,10/1/2024,917C2,NULL,None,0,Excessively drained,Well drained,A,0,84,JNemecek.custom (IL),0.504,150,147,1,NULL
244838,10/1/2024,917C2,NULL,None,0,Excessively drained,Well drained,A,0,84,JNemecek.custom (IL),0.504,150,147,1,NULL
182666,10/1/2024,361C3,NULL,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.504,150,190,0,NULL
263160,10/1/2024,3302A,15,Frequent,88,Poorly drained,Poorly drained,B/D,88,101,JNemecek.custom (IL),0.505,150,248,0,88
1538105,10/1/2024,8085A,15,Occasional,90,Poorly drained,Poorly drained,D,90,73,JNemecek.custom (IL),0.506,150,180,0,90
199539,10/1/2024,8085A,15,Occasional,90,Poorly drained,Poorly drained,D,90,73,JNemecek.custom (IL),0.506,150,180,0,90
173461,10/1/2024,584B2,61,None,0,Somewhat poorly drained,Somewhat poorly drained,C,0,77,JNemecek.custom (IL),0.506,76,135,1,NULL
1672182,10/1/2024,8cE3,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.506,150,252,0,NULL
2542345,10/1/2024,8cE3,NULL,None,0,Well drained,Well drained,B,0,81,JNemecek.custom (IL),0.506,150,252,0,NULL
1468901,10/1/2024,5912A,38,None,90,Somewhat poorly drained,Somewhat poorly drained,D,90,91,JNemecek.custom (IL),0.506,150,239,0,90
179697,10/1/2024,467C3,137,None,0,Well drained,Well drained,C,0,93,JNemecek.custom (IL),0.506,150,177,0,NULL
789462,10/1/2024,513A,15,None,100,Poorly drained,Poorly drained,A/D,100,96,JNemecek.custom (IL),0.506,150,176,0,100
215037,10/1/2024,513A,15,None,100,Poorly drained,Poorly drained,A/D,100,96,JNemecek.custom (IL),0.506,150,176,0,100
263222,10/1/2024,513A,15,None,100,Poorly drained,Poorly drained,A/D,100,96,JNemecek.custom (IL),0.506,150,176,0,100
175588,10/1/2024,513A,15,None,100,Poorly drained,Poorly drained,A/D,100,96,JNemecek.custom (IL),0.506,150,176,0,100
208595,10/1/2024,324C2,NULL,None,0,Well drained,Well drained,C,0,98,JNemecek.custom (IL),0.506,79,154,0,NULL
182669,10/1/2024,361D3,NULL,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.507,150,189,0,NULL
1019391,10/1/2024,361D3,NULL,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.507,150,189,0,NULL
1486992,10/1/2024,361D3,NULL,None,0,Well drained,Well drained,B,0,91,JNemecek.custom (IL),0.507,150,189,0,NULL
1592041,10/1/2024,417D2,61,None,0,Moderately well drained,Moderately well drained,D,0,84,JNemecek.custom (IL),0.508,64,112,1,NULL
1949654,10/1/2024,417D2,61,None,0,Moderately well drained,Moderately well drained,D,0,84,JNemecek.custom (IL),0.508,64,112,1,NULL
621803,10/1/2024,964D,61,None,5,Moderately well drained,Moderately well drained,C,5,90,JNemecek.custom (IL),0.508,63,92,1,5
175130,10/1/2024,301C3,77,None,0,Moderately well drained,Moderately well drained,C,0,90,JNemecek.custom (IL),0.508,84,130,1,NULL
869239,10/1/2024,60C3,NULL,None,3,Well drained,Well drained,C,3,104,JNemecek.custom (IL),0.508,61,91,1,3
618735,10/1/2024,688D,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.509,41,74,1,NULL
1384428,10/1/2024,688D,NULL,None,0,Well drained,Well drained,B,0,76,JNemecek.custom (IL),0.509,41,74,1,NULL
