mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
357017,10/1/2024,893E,NULL,None,0,Well drained,Well drained,A,0,31,mutext.textcat=CropProd (MN),0.279,150,139,1,NULL
357016,10/1/2024,892C,NULL,None,0,Excessively drained,Well drained,A,0,32,mutext.textcat=CropProd (MN),0.3,150,97,1,NULL
357015,10/1/2024,892B,NULL,None,0,Excessively drained,Well drained,A,0,38,mutext.textcat=CropProd (MN),0.344,150,114,1,NULL
357009,10/1/2024,66,76,None,0,Moderately well drained,Moderately well drained,A,4,49,mutext.textcat=CropProd (MN),0.363,150,120,1,4
357004,10/1/2024,60B2,76,None,0,Moderately well drained,Moderately well drained,C,2,87,mutext.textcat=CropProd (MN),0.469,150,275,0,2
357003,10/1/2024,60A,76,None,0,Moderately well drained,Moderately well drained,C,4,89,mutext.textcat=CropProd (MN),0.513,150,281,0,4
357000,10/1/2024,58B,76,None,0,Moderately well drained,Moderately well drained,C,6,99,mutext.textcat=CropProd (MN),0.532,150,267,0,6
356995,10/1/2024,545,0,Rare,90,Very poorly drained,Very poorly drained,A/D,100,15,mutext.textcat=CropProd (MN),0.418,150,582,0,100
356994,10/1/2024,544,0,None,95,Very poorly drained,Very poorly drained,B/D,100,5,mutext.textcat=CropProd (MN),0.614,150,398,0,100
356993,10/1/2024,543,0,None,95,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.465,150,324,0,100
356992,10/1/2024,540,0,None,45,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.561,150,600,0,100
356989,10/1/2024,509,15,None,0,Poorly drained,Poorly drained,C/D,95,37,mutext.textcat=CropProd (MN),0.569,150,282,0,95
356985,10/1/2024,494,135,None,0,Well drained,Well drained,B,5,99,mutext.textcat=CropProd (MN),0.812,150,288,0,5
356983,10/1/2024,46,15,None,0,Poorly drained,Poorly drained,A/D,94,90,mutext.textcat=CropProd (MN),0.491,150,271,0,94
356982,10/1/2024,45C,NULL,None,0,Well drained,Well drained,A,2,44,mutext.textcat=CropProd (MN),0.326,150,143,1,2
356981,10/1/2024,45B,NULL,None,0,Well drained,Well drained,A,2,51,mutext.textcat=CropProd (MN),0.333,150,143,1,2
356976,10/1/2024,413,75,None,1,Moderately well drained,Moderately well drained,C,3,45,mutext.textcat=CropProd (MN),0.477,150,115,1,3
356974,10/1/2024,402E,NULL,None,0,Excessively drained,Excessively drained,A,0,4,mutext.textcat=CropProd (MN),0.188,150,94,1,NULL
356970,10/1/2024,38E,NULL,None,0,Well drained,Well drained,B,0,32,mutext.textcat=CropProd (MN),0.171,150,248,0,NULL
356969,10/1/2024,38D2,NULL,None,0,Well drained,Well drained,B,5,61,mutext.textcat=CropProd (MN),0.525,150,254,0,5
356968,10/1/2024,38D,NULL,None,2,Well drained,Well drained,C,7,65,mutext.textcat=CropProd (MN),0.575,150,265,0,7
356967,10/1/2024,38C2,NULL,None,2,Well drained,Well drained,B,7,73,mutext.textcat=CropProd (MN),0.581,150,254,0,7
356966,10/1/2024,38C,NULL,None,2,Well drained,Well drained,C,7,74,mutext.textcat=CropProd (MN),0.636,150,265,0,7
356964,10/1/2024,38B,NULL,None,2,Well drained,Well drained,C,5,89,mutext.textcat=CropProd (MN),0.663,150,270,0,5
356963,10/1/2024,36,0,None,25,Poorly drained,Very poorly drained,C/D,95,92,mutext.textcat=CropProd (MN),0.731,150,264,0,95
356962,10/1/2024,344,0,None,93,Very poorly drained,Very poorly drained,C/D,98,88,mutext.textcat=CropProd (MN),0.715,150,325,0,98
356959,10/1/2024,33C2,NULL,None,3,Well drained,Well drained,B,5,76,mutext.textcat=CropProd (MN),0.553,150,255,0,5
356957,10/1/2024,33B,50,None,3,Well drained,Moderately well drained,B,13,96,mutext.textcat=CropProd (MN),0.697,150,259,0,13
356956,10/1/2024,335,0,None,85,Very poorly drained,Very poorly drained,C/D,100,69,mutext.textcat=CropProd (MN),0.596,69,117,1,100
356953,10/1/2024,236,15,None,2,Poorly drained,Poorly drained,C/D,90,90,mutext.textcat=CropProd (MN),0.757,150,267,0,90
356952,10/1/2024,1876,114,None,0,Moderately well drained,Moderately well drained,B,0,80,mutext.textcat=CropProd (MN),0.418,150,200,0,NULL
356948,10/1/2024,1872,15,Rare,0,Poorly drained,Poorly drained,C/D,95,94,mutext.textcat=CropProd (MN),0.444,150,254,0,95
356945,10/1/2024,184B,45,None,3,Moderately well drained,Somewhat poorly drained,B/D,10,89,mutext.textcat=CropProd (MN),0.734,150,260,0,10
356943,10/1/2024,180B,50,None,2,Moderately well drained,Moderately well drained,C/D,7,98,mutext.textcat=CropProd (MN),0.756,150,245,0,7
356939,10/1/2024,148,91,None,0,Moderately well drained,Moderately well drained,A,3,45,mutext.textcat=CropProd (MN),0.34,150,122,1,3
356938,10/1/2024,127C,NULL,None,0,Well drained,Well drained,A,1,40,mutext.textcat=CropProd (MN),0.42,150,159,0,1
356937,10/1/2024,127B,NULL,None,0,Well drained,Well drained,A,2,49,mutext.textcat=CropProd (MN),0.431,150,159,0,2
356936,10/1/2024,1055,0,None,95,Very poorly drained,Very poorly drained,C/D,95,5,mutext.textcat=CropProd (MN),0.403,125,288,0,95
356932,10/1/2024,1001,0,Frequent,0,Very poorly drained,Very poorly drained,B/D,95,15,mutext.textcat=CropProd (MN),0.079,150,217,0,95
2798092,10/1/2024,I507B,95,None,0,Moderately well drained,Moderately well drained,C,0,90,mutext.textcat=CropProd (MN),0.527,150,232,0,NULL
2798093,10/1/2024,I112A,23,None,95,Poorly drained,Poorly drained,C/D,95,90,mutext.textcat=CropProd (MN),0.489,150,253,0,95
2798094,10/1/2024,I129A,114,None,15,Moderately well drained,Moderately well drained,C,15,85,mutext.textcat=CropProd (MN),0.576,150,240,0,15
2798095,10/1/2024,I130A,23,None,95,Poorly drained,Poorly drained,C/D,95,88,mutext.textcat=CropProd (MN),0.517,150,231,0,95
2798096,10/1/2024,I132A,23,None,63,Poorly drained,Poorly drained,D,98,75,mutext.textcat=CropProd (MN),0.492,150,211,0,98
2798097,10/1/2024,I119A,76,None,10,Somewhat poorly drained,Somewhat poorly drained,C,10,93,mutext.textcat=CropProd (MN),0.646,150,274,0,10
2798098,10/1/2024,I185A,23,None,97,Poorly drained,Poorly drained,D,97,75,mutext.textcat=CropProd (MN),0.495,150,227,0,97
2798099,10/1/2024,I170A,122,None,5,Moderately well drained,Moderately well drained,B,5,95,mutext.textcat=CropProd (MN),0.656,150,253,0,5
2798102,10/1/2024,I248C,122,Occasional,0,Moderately well drained,Moderately well drained,C,0,81,mutext.textcat=CropProd (MN),0.517,150,240,0,NULL
2798103,10/1/2024,I248B,122,Occasional,5,Moderately well drained,Moderately well drained,C,5,84,mutext.textcat=CropProd (MN),0.527,150,240,0,5
2798104,10/1/2024,I150B,122,None,0,Well drained,Moderately well drained,C,5,80,mutext.textcat=CropProd (MN),0.685,150,290,0,5
2798105,10/1/2024,I475B,152,None,6,Well drained,Well drained,C,13,93,mutext.textcat=CropProd (MN),0.492,150,219,0,13
2798106,10/1/2024,I641A,23,None,95,Poorly drained,Poorly drained,C/D,95,94,mutext.textcat=CropProd (MN),0.532,150,236,0,95
2798107,10/1/2024,I642A,23,None,100,Poorly drained,Poorly drained,C/D,100,83,mutext.textcat=CropProd (MN),0.372,150,236,0,100
2798108,10/1/2024,I646A,23,None,97,Poorly drained,Poorly drained,D,97,75,mutext.textcat=CropProd (MN),0.517,150,232,0,97
2798109,10/1/2024,I293B,77,Occasional,8,Somewhat poorly drained,Somewhat poorly drained,D,8,84,mutext.textcat=CropProd (MN),0.453,150,229,0,8
2798110,10/1/2024,I377B,95,None,5,Moderately well drained,Moderately well drained,C,5,88,mutext.textcat=CropProd (MN),0.627,150,257,0,5
2798111,10/1/2024,I716A,23,None,95,Poorly drained,Poorly drained,B/D,95,74,mutext.textcat=CropProd (MN),0.44,150,189,0,95
2798112,10/1/2024,I717A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.346,150,199,0,100
2798113,10/1/2024,I309A,23,None,92,Poorly drained,Poorly drained,B/D,92,74,mutext.textcat=CropProd (MN),0.436,150,201,0,92
2798114,10/1/2024,I627A,23,None,45,Somewhat poorly drained,Poorly drained,C,45,93,mutext.textcat=CropProd (MN),0.597,150,258,0,45
2798115,10/1/2024,I669A,23,None,61,Poorly drained,Poorly drained,B/D,61,90,mutext.textcat=CropProd (MN),0.487,150,260,0,61
2798116,10/1/2024,I773E,0,Rare,40,Well drained,Very poorly drained,B,40,5,mutext.textcat=CropProd (MN),0.34,150,237,0,40
2798118,10/1/2024,I625C,122,None,0,Well drained,Moderately well drained,C,5,75,mutext.textcat=CropProd (MN),0.647,150,283,0,5
2798119,10/1/2024,I633A,23,None,55,Poorly drained,Poorly drained,C/D,55,90,mutext.textcat=CropProd (MN),0.528,150,254,0,55
2798120,10/1/2024,I634A,23,None,95,Poorly drained,Poorly drained,C/D,95,90,mutext.textcat=CropProd (MN),0.493,150,253,0,95
2798121,10/1/2024,I683A,23,None,90,Poorly drained,Poorly drained,C/D,95,92,mutext.textcat=CropProd (MN),0.651,150,259,0,95
2798122,10/1/2024,I684A,15,None,90,Very poorly drained,Very poorly drained,C/D,100,86,mutext.textcat=CropProd (MN),0.651,150,259,0,100
2798123,10/1/2024,I712A,76,None,5,Somewhat poorly drained,Somewhat poorly drained,C,5,89,mutext.textcat=CropProd (MN),0.566,150,236,0,5
2798124,10/1/2024,I794A,0,None,100,Very poorly drained,Very poorly drained,C/D,100,5,mutext.textcat=CropProd (MN),0.098,150,303,0,100
2798125,10/1/2024,I849A,76,None,5,Somewhat poorly drained,Somewhat poorly drained,C,5,100,mutext.textcat=CropProd (MN),0.584,150,253,0,5
2798126,10/1/2024,I36B,114,None,5,Moderately well drained,Moderately well drained,B,5,99,mutext.textcat=CropProd (MN),0.651,150,262,0,5
2798127,10/1/2024,I795A,23,Frequent,90,Poorly drained,Poorly drained,B/D,90,15,mutext.textcat=CropProd (MN),0.518,150,290,0,90
2798128,10/1/2024,I673B,152,None,0,Well drained,Well drained,A,0,37,mutext.textcat=CropProd (MN),0.347,150,95,1,NULL
2798129,10/1/2024,I675B,152,None,0,Well drained,Well drained,A,0,37,mutext.textcat=CropProd (MN),0.325,150,87,1,NULL
2798130,10/1/2024,I674A,152,None,0,Well drained,Well drained,A,0,37,mutext.textcat=CropProd (MN),0.347,150,96,1,NULL
2798131,10/1/2024,I362D,NULL,None,5,Well drained,Well drained,A,5,40,mutext.textcat=CropProd (MN),0.346,150,116,1,5
2798132,10/1/2024,I678A,114,None,0,Moderately well drained,Moderately well drained,B,0,45,mutext.textcat=CropProd (MN),0.366,150,81,1,NULL
2798133,10/1/2024,I823A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,15,mutext.textcat=CropProd (MN),0.44,150,230,0,100
2798134,10/1/2024,I699A,23,None,95,Poorly drained,Poorly drained,B/D,95,87,mutext.textcat=CropProd (MN),0.625,150,261,0,95
2798135,10/1/2024,I700A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,65,mutext.textcat=CropProd (MN),0.487,150,261,0,100
2798136,10/1/2024,I753A,15,None,90,Poorly drained,Poorly drained,A/D,90,54,mutext.textcat=CropProd (MN),0.257,150,129,1,90
2798137,10/1/2024,I672A,NULL,None,5,Excessively drained,Excessively drained,A,5,33,mutext.textcat=CropProd (MN),0.298,150,76,1,5
2798138,10/1/2024,I672B,NULL,None,0,Excessively drained,Excessively drained,A,0,33,mutext.textcat=CropProd (MN),0.297,150,76,1,NULL
2798139,10/1/2024,I672C,NULL,None,0,Excessively drained,Excessively drained,A,0,28,mutext.textcat=CropProd (MN),0.284,150,76,1,NULL
2798142,10/1/2024,I676A,23,None,95,Poorly drained,Poorly drained,B/D,100,40,mutext.textcat=CropProd (MN),0.208,150,108,1,100
2798143,10/1/2024,I759A,122,None,0,Moderately well drained,Moderately well drained,B,0,60,mutext.textcat=CropProd (MN),0.466,150,212,0,NULL
2798144,10/1/2024,I837A,0,None,100,Very poorly drained,Very poorly drained,B/D,100,70,mutext.textcat=CropProd (MN),0.75,150,297,0,100
2798145,10/1/2024,I762A,23,None,95,Poorly drained,Poorly drained,C/D,95,90,mutext.textcat=CropProd (MN),0.674,150,249,0,95
2798146,10/1/2024,I655A,76,None,10,Somewhat poorly drained,Somewhat poorly drained,C,10,90,mutext.textcat=CropProd (MN),0.584,150,257,0,10
2798147,10/1/2024,I724A,76,None,5,Somewhat poorly drained,Somewhat poorly drained,B,5,86,mutext.textcat=CropProd (MN),0.541,150,216,0,5
2798148,10/1/2024,I729A,76,None,5,Somewhat poorly drained,Somewhat poorly drained,B,5,60,mutext.textcat=CropProd (MN),0.348,100,117,1,5
3026301,10/1/2024,D8B,NULL,None,0,Excessively drained,Excessively drained,A,5,32,mutext.textcat=CropProd (MN),0.368,150,97,1,5
3026305,10/1/2024,258B,NULL,None,0,Excessively drained,Excessively drained,A,5,32,mutext.textcat=CropProd (MN),0.319,150,74,1,5
3026318,10/1/2024,D8C,NULL,None,0,Excessively drained,Excessively drained,A,3,30,mutext.textcat=CropProd (MN),0.359,150,97,1,3
3026319,10/1/2024,258C,NULL,None,0,Excessively drained,Excessively drained,A,3,30,mutext.textcat=CropProd (MN),0.311,150,74,1,3
3026334,10/1/2024,258E,NULL,None,0,Excessively drained,Excessively drained,A,0,16,mutext.textcat=CropProd (MN),0.205,150,85,1,NULL
3026335,10/1/2024,D8E,NULL,None,0,Excessively drained,Excessively drained,A,0,17,mutext.textcat=CropProd (MN),0.222,150,85,1,NULL
432922,10/1/2024,504B,33,None,0,Moderately well drained,Moderately well drained,C/D,9,83,mutext.textcat=CropProd (MN),0.616,150,257,0,9
432923,10/1/2024,504C,NULL,None,0,Well drained,Well drained,C,9,69,mutext.textcat=CropProd (MN),0.626,150,257,0,9
432924,10/1/2024,504E,NULL,None,0,Well drained,Well drained,C,9,28,mutext.textcat=CropProd (MN),0.546,150,257,0,9
432926,10/1/2024,531,0,None,90,Very poorly drained,Very poorly drained,A/D,98,5,mutext.textcat=CropProd (MN),0.076,102,612,0,98
432928,10/1/2024,533,0,None,90,Very poorly drained,Very poorly drained,A/D,97,5,mutext.textcat=CropProd (MN),0.063,150,608,0,97
432932,10/1/2024,540,0,None,90,Very poorly drained,Very poorly drained,A/D,98,5,mutext.textcat=CropProd (MN),0.098,150,600,0,98
432933,10/1/2024,541,0,None,90,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.086,150,822,0,100
432934,10/1/2024,543,0,None,85,Very poorly drained,Very poorly drained,A/D,97,5,mutext.textcat=CropProd (MN),0.419,150,393,0,97
432935,10/1/2024,544,0,None,90,Very poorly drained,Very poorly drained,B/D,98,5,mutext.textcat=CropProd (MN),0.098,150,529,0,98
432938,10/1/2024,546,0,None,0,Very poorly drained,Very poorly drained,A/D,98,5,mutext.textcat=CropProd (MN),0.449,150,600,0,98
432939,10/1/2024,549,0,None,0,Very poorly drained,Very poorly drained,A/D,97,5,mutext.textcat=CropProd (MN),0.285,150,786,0,97
432941,10/1/2024,563,0,None,85,Very poorly drained,Very poorly drained,B/D,97,15,mutext.textcat=CropProd (MN),0.277,150,259,0,97
432942,10/1/2024,564,105,None,0,Moderately well drained,Moderately well drained,A,5,37,mutext.textcat=CropProd (MN),0.228,150,103,1,5
432943,10/1/2024,607,15,Frequent,0,Poorly drained,Poorly drained,B/D,90,5,mutext.textcat=CropProd (MN),0.163,150,246,0,90
432946,10/1/2024,617B,NULL,None,0,Well drained,Well drained,B,12,68,mutext.textcat=CropProd (MN),0.366,150,154,0,12
432947,10/1/2024,618B,NULL,None,0,Well drained,Well drained,B,6,83,mutext.textcat=CropProd (MN),0.459,150,253,0,6
432949,10/1/2024,621,10,None,9,Poorly drained,Poorly drained,B/D,97,47,mutext.textcat=CropProd (MN),0.734,145,225,0,97
432950,10/1/2024,625,15,None,0,Poorly drained,Poorly drained,C/D,88,47,mutext.textcat=CropProd (MN),0.38,86,70,1,88
432951,10/1/2024,627,0,None,90,Very poorly drained,Very poorly drained,A/D,98,5,mutext.textcat=CropProd (MN),0.098,150,343,0,98
432952,10/1/2024,628,0,None,85,Very poorly drained,Very poorly drained,C/D,93,15,mutext.textcat=CropProd (MN),0.087,140,248,0,93
432956,10/1/2024,672,15,None,0,Poorly drained,Poorly drained,B/D,98,58,mutext.textcat=CropProd (MN),0.522,150,262,0,98
432958,10/1/2024,685,31,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,3,57,mutext.textcat=CropProd (MN),0.53,150,144,1,3
432961,10/1/2024,732B,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,10,57,mutext.textcat=CropProd (MN),0.388,127,100,1,10
432962,10/1/2024,734,15,None,0,Poorly drained,Poorly drained,A/D,95,69,mutext.textcat=CropProd (MN),0.365,150,202,0,95
432964,10/1/2024,738B,61,None,0,Moderately well drained,Moderately well drained,C,6,78,mutext.textcat=CropProd (MN),0.533,134,151,1,6
432965,10/1/2024,738C,NULL,None,0,Well drained,Well drained,D,8,71,mutext.textcat=CropProd (MN),0.486,109,140,1,8
432966,10/1/2024,759,15,None,0,Poorly drained,Poorly drained,B/D,93,72,mutext.textcat=CropProd (MN),0.411,150,212,0,93
432967,10/1/2024,795,45,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,10,51,mutext.textcat=CropProd (MN),0.42,150,132,1,10
432968,10/1/2024,797,0,None,0,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.592,150,669,0,100
432971,10/1/2024,799,0,Frequent,0,Very poorly drained,Very poorly drained,A/D,97,5,mutext.textcat=CropProd (MN),0.101,150,585,0,97
432973,10/1/2024,869,15,None,0,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.311,150,870,0,100
432974,10/1/2024,870B,NULL,None,0,Well drained,Well drained,B,10,78,mutext.textcat=CropProd (MN),0.441,150,220,0,10
432921,10/1/2024,502,15,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,8,92,mutext.textcat=CropProd (MN),0.629,150,260,0,8
432919,10/1/2024,469B,105,None,0,Moderately well drained,Moderately well drained,B,4,83,mutext.textcat=CropProd (MN),0.491,150,291,0,4
432918,10/1/2024,464B,61,None,0,Moderately well drained,Moderately well drained,C,7,85,mutext.textcat=CropProd (MN),0.539,97,166,0,7
432917,10/1/2024,458E,NULL,None,0,Excessively drained,Excessively drained,A,6,10,mutext.textcat=CropProd (MN),0.346,150,102,1,6
432916,10/1/2024,458C,NULL,None,0,Excessively drained,Excessively drained,A,6,36,mutext.textcat=CropProd (MN),0.363,150,94,1,6
432915,10/1/2024,458B,NULL,None,0,Excessively drained,Excessively drained,A,6,38,mutext.textcat=CropProd (MN),0.369,150,94,1,6
432914,10/1/2024,454F,NULL,None,0,Excessively drained,Excessively drained,A,4,6,mutext.textcat=CropProd (MN),0.05,150,102,1,4
432913,10/1/2024,454E,NULL,None,0,Excessively drained,Excessively drained,A,4,19,mutext.textcat=CropProd (MN),0.183,150,103,1,4
432912,10/1/2024,454C,NULL,None,0,Excessively drained,Excessively drained,A,4,27,mutext.textcat=CropProd (MN),0.227,150,104,1,4
432911,10/1/2024,454B,NULL,None,0,Excessively drained,Excessively drained,A,4,33,mutext.textcat=CropProd (MN),0.226,150,103,1,4
432907,10/1/2024,428,0,None,90,Very poorly drained,Very poorly drained,C/D,97,15,mutext.textcat=CropProd (MN),0.3,140,212,0,97
432905,10/1/2024,346,15,None,0,Poorly drained,Poorly drained,C/D,95,78,mutext.textcat=CropProd (MN),0.676,150,263,0,95
432903,10/1/2024,302C,NULL,None,0,Well drained,Well drained,A,8,52,mutext.textcat=CropProd (MN),0.499,150,133,1,8
432902,10/1/2024,302B,NULL,None,0,Well drained,Well drained,A,8,54,mutext.textcat=CropProd (MN),0.516,150,124,1,8
432901,10/1/2024,292,31,None,0,Somewhat poorly drained,Somewhat poorly drained,B/D,12,97,mutext.textcat=CropProd (MN),0.634,150,221,0,12
432899,10/1/2024,268F,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,7,5,mutext.textcat=CropProd (MN),0.085,150,96,1,7
432898,10/1/2024,268E,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,7,13,mutext.textcat=CropProd (MN),0.323,150,96,1,7
432896,10/1/2024,268C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,7,40,mutext.textcat=CropProd (MN),0.367,150,96,1,7
432895,10/1/2024,268B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,B,3,43,mutext.textcat=CropProd (MN),0.373,150,96,1,3
432894,10/1/2024,266,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,78,mutext.textcat=CropProd (MN),0.571,95,177,0,7
432892,10/1/2024,243,45,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,11,92,mutext.textcat=CropProd (MN),0.692,150,272,0,11
432891,10/1/2024,240C,NULL,None,2,Well drained,Well drained,C,5,69,mutext.textcat=CropProd (MN),0.688,145,246,0,5
432890,10/1/2024,240B,NULL,None,2,Well drained,Well drained,C,5,83,mutext.textcat=CropProd (MN),0.71,145,246,0,5
432886,10/1/2024,218,15,None,0,Poorly drained,Poorly drained,C/D,90,54,mutext.textcat=CropProd (MN),0.474,127,100,1,90
432884,10/1/2024,204E,NULL,None,0,Well drained,Well drained,C,3,60,mutext.textcat=CropProd (MN),0.528,150,226,0,3
432882,10/1/2024,204C,NULL,None,0,Well drained,Well drained,B,6,69,mutext.textcat=CropProd (MN),0.638,150,240,0,6
432881,10/1/2024,204B,75,None,0,Moderately well drained,Moderately well drained,C,6,93,mutext.textcat=CropProd (MN),0.571,150,212,0,6
432880,10/1/2024,202,31,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,8,42,mutext.textcat=CropProd (MN),0.397,150,105,1,8
432879,10/1/2024,1984,0,None,85,Very poorly drained,Very poorly drained,A/D,97,15,mutext.textcat=CropProd (MN),0.406,150,217,0,97
432878,10/1/2024,1983,0,None,90,Very poorly drained,Very poorly drained,A/D,98,5,mutext.textcat=CropProd (MN),0.157,150,488,0,98
432877,10/1/2024,1982,15,None,0,Moderately well drained,Poorly drained,C,45,93,mutext.textcat=CropProd (MN),0.52,150,299,0,45
432874,10/1/2024,188E,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,5,8,mutext.textcat=CropProd (MN),0.182,150,92,1,5
432873,10/1/2024,188C,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,3,32,mutext.textcat=CropProd (MN),0.217,150,92,1,3
432872,10/1/2024,188B,NULL,None,0,Somewhat excessively drained,Somewhat excessively drained,A,3,33,mutext.textcat=CropProd (MN),0.221,150,92,1,3
432869,10/1/2024,1878,0,None,85,Very poorly drained,Very poorly drained,B/D,97,15,mutext.textcat=CropProd (MN),0.092,150,330,0,97
432868,10/1/2024,186,45,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,10,45,mutext.textcat=CropProd (MN),0.42,150,113,1,10
432864,10/1/2024,166,31,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,7,82,mutext.textcat=CropProd (MN),0.624,114,162,0,7
432862,10/1/2024,164B,46,None,0,Moderately well drained,Moderately well drained,C,8,82,mutext.textcat=CropProd (MN),0.541,107,134,1,8
432859,10/1/2024,152E,NULL,None,0,Well drained,Well drained,C,4,27,mutext.textcat=CropProd (MN),0.398,107,110,1,4
432857,10/1/2024,152C,NULL,None,0,Well drained,Well drained,C,5,72,mutext.textcat=CropProd (MN),0.462,114,116,1,5
432856,10/1/2024,152B,61,None,0,Moderately well drained,Moderately well drained,B,5,81,mutext.textcat=CropProd (MN),0.509,122,160,0,5
432854,10/1/2024,146B,61,None,0,Moderately well drained,Moderately well drained,C,8,83,mutext.textcat=CropProd (MN),0.502,69,99,1,8
432853,10/1/2024,144C,NULL,None,0,Well drained,Well drained,D,6,70,mutext.textcat=CropProd (MN),0.389,41,58,1,6
432852,10/1/2024,144B,105,None,0,Well drained,Well drained,C,6,81,mutext.textcat=CropProd (MN),0.457,56,80,1,6
432851,10/1/2024,142,31,None,0,Poorly drained,Poorly drained,C/D,94,83,mutext.textcat=CropProd (MN),0.458,102,98,1,94
432850,10/1/2024,1375B,NULL,None,0,Well drained,Well drained,B,6,67,mutext.textcat=CropProd (MN),0.609,150,225,0,6
432848,10/1/2024,1372,15,None,0,Poorly drained,Poorly drained,A/D,87,47,mutext.textcat=CropProd (MN),0.475,150,181,0,87
432828,10/1/2024,1354A,75,None,0,Moderately well drained,Moderately well drained,C,6,91,mutext.textcat=CropProd (MN),0.582,150,213,0,6
432826,10/1/2024,1353B,105,None,0,Moderately well drained,Moderately well drained,B,12,56,mutext.textcat=CropProd (MN),0.383,150,195,0,12
432822,10/1/2024,133B,77,None,0,Moderately well drained,Moderately well drained,C,7,84,mutext.textcat=CropProd (MN),0.426,150,212,0,7
432814,10/1/2024,124,15,None,0,Poorly drained,Poorly drained,C/D,92,72,mutext.textcat=CropProd (MN),0.522,150,282,0,92
432812,10/1/2024,119C,NULL,None,0,Well drained,Well drained,C,9,47,mutext.textcat=CropProd (MN),0.387,112,63,1,9
432806,10/1/2024,1150,15,None,0,Poorly drained,Poorly drained,B/D,97,86,mutext.textcat=CropProd (MN),0.503,150,262,0,97
432805,10/1/2024,1115,0,None,85,Poorly drained,Poorly drained,A/D,90,15,mutext.textcat=CropProd (MN),0.324,150,124,1,90
432804,10/1/2024,1031,0,None,90,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.098,150,442,0,100
432803,10/1/2024,1002,0,Frequent,0,Very poorly drained,Very poorly drained,A/D,96,5,mutext.textcat=CropProd (MN),0.097,150,418,0,96
432975,10/1/2024,870C,NULL,None,0,Well drained,Well drained,B,10,63,mutext.textcat=CropProd (MN),0.433,150,214,0,10
432977,10/1/2024,870E,NULL,None,0,Well drained,Well drained,B,5,27,mutext.textcat=CropProd (MN),0.37,150,206,0,5
432979,10/1/2024,872,15,Frequent,0,Poorly drained,Poorly drained,B/D,68,5,mutext.textcat=CropProd (MN),0.174,150,212,0,68
432981,10/1/2024,928C,NULL,None,0,Well drained,Well drained,B,8,54,mutext.textcat=CropProd (MN),0.453,150,177,0,8
432982,10/1/2024,928D,NULL,None,0,Well drained,Well drained,C,7,41,mutext.textcat=CropProd (MN),0.388,150,171,0,7
432983,10/1/2024,928F,NULL,None,0,Well drained,Well drained,C,7,7,mutext.textcat=CropProd (MN),0.096,150,167,0,7
432984,10/1/2024,980,0,None,90,Very poorly drained,Very poorly drained,C/D,97,15,mutext.textcat=CropProd (MN),0.286,146,304,0,97
432985,10/1/2024,990,0,None,90,Very poorly drained,Very poorly drained,D,96,5,mutext.textcat=CropProd (MN),0.243,33,89,1,96
2884344,10/1/2024,D458E,NULL,None,1,Excessively drained,Excessively drained,A,3,10,mutext.textcat=CropProd (MN),0.269,150,94,1,3
2884351,10/1/2024,D458C,NULL,None,1,Excessively drained,Excessively drained,A,3,36,mutext.textcat=CropProd (MN),0.355,150,94,1,3
2884357,10/1/2024,D458B,NULL,None,1,Excessively drained,Excessively drained,A,3,38,mutext.textcat=CropProd (MN),0.376,150,94,1,3
2922222,10/1/2024,B209A,0,None,45,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.424,150,600,0,100
2945891,10/1/2024,B111A,0,None,95,Very poorly drained,Very poorly drained,A/D,100,5,mutext.textcat=CropProd (MN),0.462,150,324,0,100
