mukey,gSSURGOversion,MUsymbol,WTDepAprJun,FloodFreq,PondFreq,DrainCls,DrainClsWet,HydroGrp,Hydric,OCProdIdx,OCprodIdxSrc,NCCPIall,RootZnDepth,RootZnAWS,Droughty,PotWetandSoil
409638,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,68,mapunit.iacornsr (IA),0.723,150,192,0,NULL
410997,10/1/2024,430B,30,Frequent,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mapunit.iacornsr (IA),0.731,150,305,0,5
406148,10/1/2024,49,122,Occasional,0,Moderately well drained,Moderately well drained,A,5,68,mapunit.iacornsr (IA),0.731,150,265,0,5
2983508,10/1/2024,S54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
409798,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
408983,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
2983504,10/1/2024,S54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
404716,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
404823,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
2983513,10/1/2024,S54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.733,150,259,0,100
411767,10/1/2024,13B,0,Frequent,0,Poorly drained,Poorly drained,C/D,97,68,mapunit.iacornsr (IA),0.736,150,292,0,97
406997,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mapunit.iacornsr (IA),0.744,150,160,0,5
404082,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mapunit.iacornsr (IA),0.745,150,160,0,5
2983269,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983274,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983267,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983273,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983270,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
408982,10/1/2024,54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983264,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
413122,10/1/2024,54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
404715,10/1/2024,54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
402708,10/1/2024,54A,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
1860438,10/1/2024,54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
404822,10/1/2024,54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
2983271,10/1/2024,S54,0,Occasional,5,Poorly drained,Poorly drained,D,100,68,mapunit.iacornsr (IA),0.747,150,268,0,100
409713,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mapunit.iacornsr (IA),0.748,150,160,0,5
2581439,10/1/2024,350,NULL,Rare,0,Well drained,Well drained,B,0,68,mapunit.iacornsr (IA),0.75,150,202,0,NULL
406038,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,68,mapunit.iacornsr (IA),0.75,150,160,0,5
409688,10/1/2024,610B,NULL,None,0,Well drained,Well drained,B,0,68,mapunit.iacornsr (IA),0.754,150,246,0,NULL
406981,10/1/2024,715,0,Occasional,5,Poorly drained,Poorly drained,C/D,70,68,mapunit.iacornsr (IA),0.755,100,198,0,70
413067,10/1/2024,3315,122,Rare,0,Moderately well drained,Moderately well drained,A,5,68,mapunit.iacornsr (IA),0.76,150,245,0,5
411608,10/1/2024,269,0,Occasional,10,Poorly drained,Poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.761,150,255,0,100
408861,10/1/2024,13B,0,Occasional,0,Poorly drained,Poorly drained,D,80,68,mapunit.iacornsr (IA),0.779,150,264,0,80
2422539,10/1/2024,13B,0,Occasional,0,Poorly drained,Poorly drained,D,80,68,mapunit.iacornsr (IA),0.779,150,264,0,80
406991,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
409706,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
404073,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
406030,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
405815,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
403433,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
405084,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
413339,10/1/2024,781B,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.784,112,135,1,NULL
402723,10/1/2024,752C2,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,0,68,mapunit.iacornsr (IA),0.794,43,80,1,NULL
408018,10/1/2024,442C2,NULL,None,0,Well drained,Well drained,C,0,68,mapunit.iacornsr (IA),0.808,150,243,0,NULL
412693,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
447565,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
410405,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
406492,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
406241,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
412957,10/1/2024,508,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.812,150,316,0,100
409708,10/1/2024,781C2,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.815,150,246,0,NULL
406032,10/1/2024,781C2,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.816,150,246,0,NULL
402806,10/1/2024,1043,0,Rare,0,Poorly drained,Poorly drained,D,95,68,mapunit.iacornsr (IA),0.818,150,268,0,95
2914145,10/1/2024,142B,122,Frequent,0,Moderately well drained,Moderately well drained,B,5,68,mapunit.iacornsr (IA),0.818,150,345,0,5
409905,10/1/2024,1043,0,Rare,0,Poorly drained,Poorly drained,D,95,68,mapunit.iacornsr (IA),0.818,150,268,0,95
449293,10/1/2024,781C2,122,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.819,150,246,0,NULL
412073,10/1/2024,571C3,61,None,0,Moderately well drained,Moderately well drained,C,5,68,mapunit.iacornsr (IA),0.827,150,287,0,5
407842,10/1/2024,572C2,61,None,0,Moderately well drained,Moderately well drained,C,5,68,mapunit.iacornsr (IA),0.849,150,289,0,5
402873,10/1/2024,302C2,122,None,0,Moderately well drained,Moderately well drained,B,0,68,mapunit.iacornsr (IA),0.853,142,259,0,NULL
406145,10/1/2024,449,122,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,C,5,68,mapunit.iacornsr (IA),0.862,150,275,0,5
1382373,10/1/2024,450,NULL,None,0,Well drained,Well drained,C,0,68,mapunit.iacornsr (IA),0.869,150,233,0,NULL
797952,10/1/2024,506,0,None,95,Very poorly drained,Very poorly drained,C/D,100,68,mapunit.iacornsr (IA),0.87,150,318,0,100
408607,10/1/2024,302C2,122,None,0,Moderately well drained,Moderately well drained,B,0,68,mapunit.iacornsr (IA),0.87,104,191,0,NULL
406838,10/1/2024,264B,122,Rare,0,Moderately well drained,Moderately well drained,C,5,68,mapunit.iacornsr (IA),0.871,150,233,0,5
410719,10/1/2024,570C2,61,None,0,Moderately well drained,Moderately well drained,C,0,68,mapunit.iacornsr (IA),0.884,150,293,0,NULL
447194,10/1/2024,730B,0,Rare,0,Poorly drained,Poorly drained,C/D,40,68,mapunit.iacornsr (IA),0.891,150,275,0,40
406797,10/1/2024,1132B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
407895,10/1/2024,832B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
411753,10/1/2024,1132B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
413179,10/1/2024,832B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
404745,10/1/2024,832B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
402746,10/1/2024,T132B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
408517,10/1/2024,832B,61,None,0,Moderately well drained,Moderately well drained,D,10,68,mapunit.iacornsr (IA),0.894,150,286,0,10
3004689,10/1/2024,715,30,Occasional,3,Moderately well drained,Somewhat poorly drained,B,5,68,mapunit.iacornsr (IA),0.896,150,288,0,5
401827,10/1/2024,1146,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.504,150,242,0,5
407456,10/1/2024,1587B,0,Frequent,0,Poorly drained,Poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.542,150,334,0,100
408521,10/1/2024,950,0,None,0,Poorly drained,Poorly drained,D,95,69,mapunit.iacornsr (IA),0.571,150,179,0,95
404441,10/1/2024,54,0,Occasional,0,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.626,150,268,0,100
447330,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
399845,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
406401,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
437523,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
412788,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
402189,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
2485587,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
410506,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
404156,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
1907857,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
409877,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
409583,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
410716,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
410218,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
406155,10/1/2024,54+,0,Occasional,5,Poorly drained,Poorly drained,D,90,69,mapunit.iacornsr (IA),0.628,150,232,0,90
406736,10/1/2024,149,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.635,150,236,0,5
406778,10/1/2024,549,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.635,150,236,0,5
406100,10/1/2024,149,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.643,150,236,0,5
410446,10/1/2024,149,122,Occasional,0,Moderately well drained,Moderately well drained,D,5,69,mapunit.iacornsr (IA),0.648,150,241,0,5
405772,10/1/2024,409C,122,None,0,Moderately well drained,Moderately well drained,A,0,69,mapunit.iacornsr (IA),0.649,150,190,0,NULL
412027,10/1/2024,2242,30,Frequent,5,Moderately well drained,Somewhat poorly drained,B,15,69,mapunit.iacornsr (IA),0.653,150,327,0,15
411021,10/1/2024,54,0,Occasional,0,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.656,150,268,0,100
411820,10/1/2024,54,0,Occasional,0,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.656,150,268,0,100
409797,10/1/2024,54,0,Occasional,0,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.658,150,268,0,100
405260,10/1/2024,54,0,Occasional,0,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.661,150,268,0,100
401957,10/1/2024,709,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.664,150,195,0,NULL
402542,10/1/2024,837C,NULL,None,0,Well drained,Well drained,D,0,69,mapunit.iacornsr (IA),0.666,150,257,0,NULL
406759,10/1/2024,275,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.675,150,248,0,5
409562,10/1/2024,275,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.676,150,244,0,5
406130,10/1/2024,275,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.678,150,246,0,5
409539,10/1/2024,149,30,Occasional,0,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.681,150,251,0,5
412309,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
408376,10/1/2024,389,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
405570,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
1869059,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
2499234,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
406553,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
410279,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
399352,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
403301,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
410803,10/1/2024,390,0,None,6,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.703,150,242,0,95
408090,10/1/2024,143B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,69,mapunit.iacornsr (IA),0.71,150,157,0,5
404349,10/1/2024,143,30,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,69,mapunit.iacornsr (IA),0.71,150,157,0,5
1397071,10/1/2024,143,30,None,0,Somewhat poorly drained,Somewhat poorly drained,A/D,5,69,mapunit.iacornsr (IA),0.71,150,157,0,5
413311,10/1/2024,4178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.731,150,192,0,NULL
2423011,10/1/2024,113B,0,Frequent,0,Poorly drained,Poorly drained,C/D,50,69,mapunit.iacornsr (IA),0.734,150,288,0,50
408057,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
410628,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
407694,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
406427,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
412107,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
409378,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
412803,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
411970,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
409182,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
408826,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
406903,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
411855,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
405286,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
404740,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
408512,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.756,150,273,0,5
452871,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
412977,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
404624,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
447223,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
407887,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
413173,10/1/2024,80C2,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.757,150,274,0,5
405822,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,69,mapunit.iacornsr (IA),0.758,150,160,0,5
403875,10/1/2024,706,30,None,5,Somewhat poorly drained,Somewhat poorly drained,D,5,69,mapunit.iacornsr (IA),0.764,79,157,0,5
407876,10/1/2024,779,0,None,5,Poorly drained,Poorly drained,D,100,69,mapunit.iacornsr (IA),0.764,150,269,0,100
403440,10/1/2024,784B,30,None,0,Somewhat poorly drained,Somewhat poorly drained,C/D,5,69,mapunit.iacornsr (IA),0.766,150,160,0,5
816544,10/1/2024,383,0,None,7,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.768,150,248,0,95
2550264,10/1/2024,383,0,None,7,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.768,150,248,0,95
406227,10/1/2024,383,0,None,7,Poorly drained,Poorly drained,C/D,95,69,mapunit.iacornsr (IA),0.768,150,248,0,95
410901,10/1/2024,M163C3,NULL,None,0,Well drained,Well drained,C,0,69,mapunit.iacornsr (IA),0.775,150,269,0,NULL
412096,10/1/2024,76C3,122,None,0,Moderately well drained,Moderately well drained,C,5,69,mapunit.iacornsr (IA),0.779,150,269,0,5
1429111,10/1/2024,582C,61,None,0,Moderately well drained,Moderately well drained,C,0,69,mapunit.iacornsr (IA),0.781,51,74,1,NULL
2479322,10/1/2024,582C,61,None,0,Moderately well drained,Moderately well drained,C,0,69,mapunit.iacornsr (IA),0.781,51,74,1,NULL
1689583,10/1/2024,582C,61,None,0,Moderately well drained,Moderately well drained,C,0,69,mapunit.iacornsr (IA),0.781,51,74,1,NULL
453735,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.781,150,326,0,100
409343,10/1/2024,54+,0,Occasional,0,Poorly drained,Poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.781,150,326,0,100
2921876,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
2921877,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
2921878,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
2921879,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
412989,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
404639,10/1/2024,L956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.786,150,291,0,100
2511846,10/1/2024,957,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
405682,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
403897,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
406601,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
404968,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
412711,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
447465,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
797967,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
406710,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
406512,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
411347,10/1/2024,956,0,None,35,Poorly drained,Very poorly drained,C/D,100,69,mapunit.iacornsr (IA),0.799,150,286,0,100
409727,10/1/2024,904B,NULL,None,0,Well drained,Well drained,C,0,69,mapunit.iacornsr (IA),0.802,122,230,0,NULL
2398690,10/1/2024,174,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.805,150,223,0,NULL
409155,10/1/2024,899,122,None,0,Moderately well drained,Moderately well drained,B,0,69,mapunit.iacornsr (IA),0.815,150,297,0,NULL
403434,10/1/2024,781C2,122,None,0,Moderately well drained,Moderately well drained,C,0,69,mapunit.iacornsr (IA),0.819,150,246,0,NULL
451051,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
407032,10/1/2024,178A,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
2398698,10/1/2024,178,NULL,Rare,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
2581451,10/1/2024,1178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
403796,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
2479301,10/1/2024,178,NULL,Rare,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
405861,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
404232,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
405729,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
1585983,10/1/2024,178,NULL,Rare,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
403371,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
404878,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
405015,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
403215,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
413234,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
406287,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
406631,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
408122,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
408574,10/1/2024,178A,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
402855,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
409440,10/1/2024,178,NULL,None,0,Well drained,Well drained,B,0,69,mapunit.iacornsr (IA),0.833,150,188,0,NULL
